EPA ID,Site Name,City,County,State,National Priorities List Status,Superfund Alternative Approach,Construction Complete,Site-wide Ready for Anticipated Use,Human Exposure Under Control,Groundwater Migration Under Control,Region,Site ID,Address,Zip,FF Ind,NAI,Native American Entity (NAI Status),Latitude,Longitude,NPL Status Date,site_link,Contaminants Media,Contaminants,Remedies Media,Remedy Component
FLD980556351,PICKETTVILLE ROAD LANDFILL,JACKSONVILLE,DUVAL,FL,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0400859,5150 PICKETTVILLE RD,32205.0,N,N,,30.368611,-81.738889,09/08/83,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400859,"['Groundwater', 'Soil', 'Sediment']","['LEAD', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'ACETONE', 'TOLUENE', 'BENZENE', 'CHLOROETHENE (VINYL CHLORIDE)', '2-BUTANONE (METHYL ETHYL KETONE)', 'NICKEL', 'CYANIDE', '9H-FLUORENE', 'FLUORANTHENE', 'MERCURY', 'DELTA-HEXACHLOROCYCLOHEXANE', 'CHLORIDE', 'BARIUM', 'PHENANTHRENE', 'CARBON DISULFIDE', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'ARSENIC', 'SELENIUM']","['Groundwater', 'Soil', 'Solid Waste']","['Monitoring', 'Cap (engineered cap)', 'Other (not otherwise specified)', 'Water Supply (connect to municipal water supply system)', 'Drainage/Erosion Control (other, not otherwise specified)', 'Institutional Controls', 'Water Supply (permanent replacement, other, not otherwise specified)', 'Landfill Gas Collection/Treatment', 'Water Supply (abandon water supply well)', 'Containment (other, not otherwise specified, onsite)']"
FLD980602288,DAVIE LANDFILL,DAVIE,BROWARD,FL,Deleted NPL,No ,Yes,Yes,Yes,Yes,4.0,0400897,Vista View Park 4001 SW 142nd Ave.,33330.0,N,N,,26.0696,-80.3426,08/21/06,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400897,"['Groundwater', 'Soil', 'Sludge']","['ANTIMONY', 'LEAD', 'CADMIUM', 'MERCURY', 'ARSENIC', 'CHROMIUM', 'CHLOROETHENE (VINYL CHLORIDE)']","['Groundwater', 'Soil', 'Sludge']","['Monitoring', 'Cap (engineered cap)', 'Leachate Control', 'Dewatering', 'Bottom Liner', 'Operations & Maintenance (O&M)', 'Solidification/Stabilization (insitu)', 'Containment (other, not otherwise specified, onsite)', 'Monitored Natural Attenuation']"
FLD980602346,VARSOL SPILL,MIAMI,MIAMI-DADE,FL,Deleted NPL,No ,Yes,Yes,Yes,Yes,4.0,0400898,MIAMI INT'L AIRPORT,33166.0,N,N,,25.8047,-80.2772,09/01/88,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400898,,,['Groundwater'],['No Action']
FLD980602643,NORTHWEST 58TH STREET LANDFILL,HIALEAH,MIAMI-DADE,FL,Deleted NPL,No ,Yes,Yes,Yes,Yes,4.0,0400900,NW 58TH ST,33012.0,N,N,,25.833331,-80.347219,10/11/96,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400900,['Groundwater'],"['TRICHLOROETHENE', 'ZINC', 'IRON', 'MANGANESE', '2-(2,4,5-TRICHLOROPHENOXY)PROPANOIC ACID', '2,4-DICHLOROPHENOXYACETIC ACID', 'MERCURY', 'CHLOROBENZENE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', '1,1,2,2-TETRACHLOROETHANE', 'ARSENIC', 'BENZENE', 'CHROMIUM', 'CHLOROETHENE (VINYL CHLORIDE)']","['Groundwater', 'Soil']","['Cap (engineered cap)', 'Leachate Control', 'Engineering Control (other, not otherwise specified)', 'Water Supply (permanent replacement, other, not otherwise specified)', 'ESD/Amd - ICs - Implement or Change']"
FLD980602767,WHITEHOUSE OIL PITS,WHITEHOUSE,DUVAL,FL,Deleted NPL,No ,Yes,Yes,Yes,Yes,4.0,0400901,ONE HALF MILE N OF HWY 90,32220.0,N,N,,30.3201,-81.8513,09/19/18,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400901,"['Groundwater', 'Soil', 'Surface Water']","['LEAD', 'MANGANESE', 'NAPHTHALENE', '3-METHYLPHENOL (M-CRESOL)', 'CHROMIUM (HEXAVALENT COMPOUNDS)', 'ETHYLBENZENE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', '3,5,5-TRIMETHYLCYCLOHEX-2-EN-1-ONE', 'PYRENE', 'PHENACETIN', 'ACETONE', 'METHYLPHENOL (CRESOL MIXED ISOMERS)', 'BENZENE', 'TOLUENE', 'VANADIUM', 'TRICHLOROETHENE', 'ANTIMONY', '4-METHYL-2-PENTANONE (METHYL ISOBUTYL KETONE)', 'CHLOROBENZENE', '2-BUTANONE (METHYL ETHYL KETONE)', '2-METHYLNAPHTHALENE', '1,1,2,2-TETRACHLOROETHANE', 'DIBUTYL PHTHALATE', 'NICKEL', 'AROCLOR 1260', 'CHROMIUM', 'ZINC', 'PHENOL', 'CADMIUM', 'FLUORANTHENE', '1,4-DICHLOROBENZENE', 'COPPER', 'BARIUM', 'XYLENE (MIXED ISOMERS)', 'BENZO[A]PYRENE', '4-METHYLPHENOL (P-CRESOL)', 'PHENANTHRENE', 'TETRACHLOROETHENE', 'CARBON DISULFIDE', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'POLYCYCLIC AROMATIC HYDROCARBONS (PAHS)', 'ARSENIC', 'SELENIUM']","['Soil', 'Sludge', 'Surface Water', 'Solid Waste', 'Groundwater', 'Other', 'Sediment']","['Extraction (recovery/vertical well)', 'Dewatering', 'Soil Washing (exsitu)', 'Disposal (offsite)', 'Excavation', 'Cover (soil)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Bioremediation (slurry phase, exsitu)', 'Drainage/Erosion Control (other, not otherwise specified)', 'Water Supply (permanent replacement, other, not otherwise specified)', 'Solidification/Stabilization (exsitu, onsite)', 'Monitored Natural Attenuation', 'Discharge (surface water/NPDES discharge)', 'Monitoring', 'Precipitation (P&T, exsitu)', 'Cap (engineered cap)', 'Permeable Reactive Barrier (chemical reactive wall, passive treatment wall, etc.)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Containment (other, not otherwise specified, onsite)', 'Vertical Engineered Barrier (other)', 'Institutional Controls', 'No Action', 'Vertical Engineered Barrier (slurry wall)', 'Solidification/Stabilization (insitu)']"
FLD980602882,SAPP BATTERY SALVAGE,COTTONDALE,JACKSON,FL,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0400902,COUNTY RD C-280,32431.0,N,N,,30.728331,-85.3925,09/08/83,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400902,"['Soil', 'Air', 'Surface Water', 'Groundwater', 'Sediment']","['ANTIMONY', 'LEAD', 'IRON', 'CADMIUM', 'MANGANESE', 'ARSENIC', 'MAGNESIUM', 'ALUMINUM', 'NICKEL', 'VANADIUM', 'METALS']","['Soil', 'Surface Water', 'Solid Waste', 'Groundwater', 'Sediment']","['Monitoring', 'Precipitation (P&T, exsitu)', 'Extraction (recovery/vertical well)', 'Discharge (surface water/NPDES discharge)', 'Discharge (vertical well reinjection to contaminated aquifer)', 'Institutional Controls', 'Pumping', 'Operations & Maintenance (O&M)', 'Solidification/Stabilization (exsitu, onsite)', 'Disposal (offsite)', 'Revegetation', 'Monitored Natural Attenuation', 'Containment (other, not otherwise specified, onsite)', 'Discharge (other, not otherwise specified)', 'Containment (encapsulation)']"
FLD980709356,CABOT/KOPPERS,GAINESVILLE,ALACHUA,FL,Final NPL,No ,No ,No ,Yes,Yes,4.0,0400903,MAIN ST & 23RD AVE,32601.0,N,N,,29.675,-82.323061,09/21/84,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400903,"['Groundwater', 'Soil', 'Surface Water', 'Sediment']","['LEAD', 'VOC', 'ANTHRACENE', 'NAPHTHALENE', 'ETHYLBENZENE', 'BENZO[A]ACEANTHRYLENE', 'CHRYSENE', '2,4-DINITROTOLUENE', 'PYRENE', 'DIBENZOFURAN', 'METHYLPHENOL (CRESOL MIXED ISOMERS)', 'BENZENE', '9H-CARBAZOLE', 'INDENO(1,2,3-CD)PYRENE', 'ANTIMONY', 'PENTACHLOROPHENOL', 'ACENAPHTHYLENE', '1,2-DIHYDROACENAPHTHYLENE', '2-METHYLNAPHTHALENE', '2-CHLORONAPHTHALENE', 'CHROMIUM', 'PHENOL', 'BENZO(K)FLUORANTHENE', ""1,1'-BIPHENYL"", '1H-INDENE', 'BENZO[A]ANTHRACENE', '9H-FLUORENE', '2-METHYLPHENOL (O-CRESOL)', 'FLUORANTHENE', 'CAMPHOR', 'BENZO[A]PYRENE EQUIVALENTS (BaPEq)', 'COPPER', 'MERCURY', 'N,N-DIPHENYLNITROUS AMIDE', '2,3,7,8-TETRACHLORODIBENZO-p-DIOXIN (TCDD) TOXICITY EQUIVALENTS (TEq)', 'DIBENZO(A,H)ANTHRACENE', 'ETHANOL', 'BENZO[A]PYRENE', 'PHENANTHRENE', '2,4-DIMETHYLPHENOL', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'POLYCYCLIC AROMATIC HYDROCARBONS (PAHS)', '1-METHYLNAPHTHALENE', 'ARSENIC', 'BENZO(GHI)PERYLENE', 'BENZO(B)FLUORANTHENE']","['Groundwater', 'Soil', 'Surface Water', 'Sediment']","['Solidification/Stabilization (insitu)', 'Extraction (recovery/vertical well)', 'Soil Washing (exsitu)', 'Cover (soil)', 'Excavation', 'Monitored Natural Recovery', 'Other (not otherwise specified)', 'Hydraulic Control (containment)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Drainage/Erosion Control (other, not otherwise specified)', 'Solidification/Stabilization (exsitu, onsite)', 'Discharge (surface water/NPDES discharge)', 'Monitoring', 'Cap (engineered cap)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Containment (other, not otherwise specified, onsite)', 'Vertical Engineered Barrier (other)', 'Bioremediation (other, not otherwise specified, exsitu)', 'Institutional Controls', 'Bioremediation (other, not otherwise specified, insitu)', 'Consolidate (onsite)', 'Chemical Oxidation (insitu)', 'Vertical Engineered Barrier (slurry wall)', 'Monitored Natural Attenuation']"
FLD980709802,HIPPS ROAD LANDFILL,DUVAL COUNTY,DUVAL,FL,Deleted NPL,No ,Yes,Yes,Yes,Yes,4.0,0400908,HIPPS RD,32222.0,N,N,,30.216939,-81.805561,02/27/11,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400908,['Groundwater'],"['TRICHLOROETHENE', 'XYLENE (MIXED ISOMERS)', '4-METHYL-2-PENTANONE (METHYL ISOBUTYL KETONE)', 'DICHLOROBENZENE (MIXED ISOMERS)', 'ETHYLBENZENE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', '2-BUTANONE (METHYL ETHYL KETONE)', 'TOLUENE', 'BENZENE', 'CHLOROETHENE (VINYL CHLORIDE)']","['Groundwater', 'Solid Waste']","['Monitoring', 'Cap (engineered cap)', 'Discharge (POTW)', 'Extraction (recovery/vertical well)', 'Air Stripping (P&T, exsitu)', 'Institutional Controls', 'Operations & Maintenance (O&M)', 'Monitored Natural Attenuation', 'Discharge (surface water/NPDES discharge)']"
FLD980727820,KASSAUF-KIMERLING BATTERY DISPOSAL,TAMPA,HILLSBOROUGH,FL,Deleted NPL,No ,Yes,Yes,Yes,Not a Groundwater Site,4.0,0400914,The end of N. 58th St. north of E. Columbus Dr.,33619.0,N,N,,27.967219,-82.39,10/02/00,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400914,"['Soil', 'Surface Water', 'Sediment']","['ARSENIC', 'CADMIUM', 'LEAD']","['Soil', 'Surface Water', 'Solid Waste', 'Groundwater', 'Other', 'Sediment']","['Treatment (other, not otherwise specified, insitu)', 'Institutional Controls', 'Wetlands Replacement', 'Solidification/Stabilization (exsitu, onsite)', 'Solidification/Stabilization (insitu)', 'Containment (other, not otherwise specified, onsite)', 'Excavation']"
FLD980728877,SIXTY-SECOND STREET DUMP,TAMPA,HILLSBOROUGH,FL,Deleted NPL,No ,Yes,Yes,Yes,Yes,4.0,0400916,2914 N. 62nd Street,33619.0,N,N,,27.969439,-82.386389,10/01/99,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400916,"['Groundwater', 'Soil']","['ANTIMONY', 'LEAD', 'CADMIUM', 'POLYCHLORINATED BIPHENYLS (PCBs)', 'SODIUM', 'COPPER', 'SULFATE', 'ARSENIC', 'CHROMIUM']","['Groundwater', 'Soil', 'Solid Waste']","['Cap (engineered cap)', 'Solidification/Stabilization (insitu)', 'Discharge (POTW)', 'Extraction (recovery/vertical well)', 'Filtration (P&T, exsitu)', 'Coagulation/Flocculation (P&T, exsitu)', 'No Further Action', 'Clarification (sedimentation, P&T, exsitu)', 'Extraction (recovery trench/subsurface collection drain)', 'Excavation', 'Chemical Oxidation/Reduction (P&T, exsitu)', 'Discharge (surface water/NPDES discharge)', 'ESD/Amd - ICs - Implement or Change', 'Residuals Treatment/Disposal (offsite)']"
FLD980728935,BROWN WOOD PRESERVING,LIVE OAK,SUWANNEE,FL,Deleted NPL,No ,Yes,Yes,Yes,Yes,4.0,0400917,JCT GOLDKISS BLVD & SNOWMILL,32060.0,N,N,,30.3025,-83.01305,09/22/95,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400917,"['Liquid Waste', 'Soil', 'Sludge']","['DIBENZO(A,H)ANTHRACENE', 'BENZO[A]PYRENE', 'PENTACHLOROPHENOL', 'BENZO[A]ANTHRACENE', 'FLUORANTHENE', 'CHRYSENE', 'BENZO(B)FLUORANTHENE', 'INDENO(1,2,3-CD)PYRENE']","['Liquid Waste', 'Soil', 'Sludge']","['Extraction (recovery/vertical well)', 'Drainage/Erosion Control (other, not otherwise specified)', 'Solidification/Stabilization (exsitu, onsite)', 'Disposal (offsite)', 'Discharge (POTW)', 'Bioremediation (landfarming, aerobic, exsitu)', 'Excavation', 'Cover (soil)']"
FLD980798698,PETROLEUM PRODUCTS CORP.,PEMBROKE PARK,BROWARD,FL,Final NPL,No ,No ,No ,Yes,Yes,4.0,0400919,14000 BLOCK PEMBROKE ROAD,33024.0,N,N,,25.9926,-80.1696,07/22/87,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400919,"['Groundwater', 'Free-phase NAPL', 'Soil', 'Surface Water']","['LEAD', 'MANGANESE', 'NAPHTHALENE', '1,2-DIBROMOETHANE', 'DIOXINS (CHLORINATED DIBENZODIOXINS)', 'CIS-1,2-DICHLOROETHENE', 'BENZENE', 'VANADIUM', 'CHLOROETHENE (VINYL CHLORIDE)', 'INDENO(1,2,3-CD)PYRENE', 'TRICHLOROETHENE', 'ANTIMONY', 'AROCLOR 1242', 'AROCLOR 1254', 'AROCLOR 1260', 'CHROMIUM', 'ZINC', 'AROCLOR 1016', 'BENZO[A]ANTHRACENE', 'AROCLOR 1248', 'TOTAL PETROLEUM HYDROCARBONS (TPH)', 'COPPER', 'ARSENIC', 'ALUMINUM', 'DIBENZO(A,H)ANTHRACENE', 'BENZO[A]PYRENE', '1,4-DIOXANE', 'IRON', 'BENZO(B)FLUORANTHENE']","['Soil', 'Sludge', 'Buildings/Structures', 'Surface Water', 'Groundwater', 'Free-phase NAPL']","['Extraction (recovery/vertical well)', 'Demolition', 'Disposal (offsite)', 'Recycling (offsite)', 'Excavation', 'Other (not otherwise specified)', 'Hydraulic Control (containment)', 'Filtration (P&T, exsitu)', 'Population Relocation (permanent)', 'Air Stripping (P&T, exsitu)', 'Discharge (infiltration basin/trench)', 'Drainage/Erosion Control (other, not otherwise specified)', 'Population Relocation (temporary)', 'Chemical Oxidation (P&T, exsitu)', 'Discharge (surface water/NPDES discharge)', 'Precipitation (P&T, exsitu)', 'Treatment (other, not otherwise specified, offsite)', 'Institutional Controls', 'Oil Water Separation (P&T, exsitu)', 'Monitoring (groundwater)', 'Solidification/Stabilization (insitu)']"
FLD980844179,YELLOW WATER ROAD,BALDWIN,DUVAL,FL,Deleted NPL,No ,Yes,Yes,Yes,Not a Groundwater Site,4.0,0400933,1190 YELLOW WATER ROAD,32234.0,N,N,,30.2803,-81.9717,05/18/99,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400933,"['Groundwater', 'Soil']","['AROCLOR 1248', 'AROCLOR 1254', 'POLYCHLORINATED BIPHENYLS (PCBs)', 'AROCLOR 1260']","['Groundwater', 'Soil']","['Monitoring', 'Cover (soil)', 'Filtration (P&T, exsitu)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Institutional Controls', 'Operations & Maintenance (O&M)', 'Solidification/Stabilization (exsitu, onsite)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Revegetation', 'Monitored Natural Attenuation', 'Containment (other, not otherwise specified, onsite)', 'Excavation']"
FLD981014368,"ANODYNE, INC.",NORTH MIAMI BEACH,MIAMI-DADE,FL,Final NPL,No ,No ,No ,Yes,No,4.0,0401044,1270 NW 165 STREET,33169.0,N,N,,25.923189,-80.221531,02/21/90,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0401044,"['Groundwater', 'Soil']","['COBALT', 'HEPTACHLOR EPOXIDE', 'LEAD', 'MANGANESE', 'ANTHRACENE', 'CALCIUM', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'CHRYSENE', 'PYRENE', 'ACETONE', 'TOLUENE', 'ENDRIN', 'VANADIUM', 'CHLOROETHENE (VINYL CHLORIDE)', 'INDENO(1,2,3-CD)PYRENE', 'TRICHLOROETHENE', 'ANTIMONY', 'GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE)', 'IRON', 'BASE NEUTRAL ACIDS', 'TRANS-1,2-DICHLOROETHENE', 'AROCLOR 1254', 'NICKEL', 'AROCLOR 1260', 'CHROMIUM', 'ZINC', 'BENZO(K)FLUORANTHENE', 'DIELDRIN', 'BENZO[A]ANTHRACENE', 'BENZO(GHI)PERYLENE', 'CADMIUM', 'FLUORANTHENE', 'COPPER', 'MAGNESIUM', 'MERCURY', 'PESTICIDES', 'ALUMINUM', ""P,P'-DDD"", ""P,P'-DDT"", 'BARIUM', 'XYLENE (MIXED ISOMERS)', 'PHENANTHRENE', 'TETRACHLOROETHENE', 'BERYLLIUM', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'CARBON DISULFIDE', 'ARSENIC', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)', 'BENZO(B)FLUORANTHENE', 'METALS', 'SELENIUM']","['Groundwater', 'Soil']","['Extraction (recovery/vertical well)', 'Revegetation', 'Excavation', 'Chemical Oxidation/Reduction (P&T, exsitu)', 'Other (not otherwise specified)', 'Filtration (P&T, exsitu)', 'Air Stripping (P&T, exsitu)', 'ESD/Amd - Remedy Component Removal', 'Bioremediation (anaerobic, insitu)', 'Discharge (surface water/NPDES discharge)', 'Monitoring', 'Solidification/Stabilization (exsitu, offsite)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Clarification (sedimentation, P&T, exsitu)', 'Containment (other, not otherwise specified, onsite)', 'Off-gas Treatment (other, not otherwise specified)', 'Sampling', 'ESD - Nonfundamental Change (other)', 'Discharge (vertical well reinjection to contaminated aquifer)', 'Institutional Controls', 'Monitored Natural Attenuation']"
FLD981019235,MADISON COUNTY SANITARY LANDFILL,MADISON,MADISON,FL,Final NPL,No ,Yes,No ,Yes,Yes,4.0,0404199,2060 Rocky Ford Road,32340.0,N,N,,30.501111,-83.39375,08/30/90,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0404199,"['Groundwater', 'Soil']","['COBALT', '1,1,2-TRICHLOROETHANE', '1,1,1-TRICHLOROETHANE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'CIS-1,2-DICHLOROETHENE', 'ACETONE', 'TOLUENE', 'DI-N-OCTYL PHTHALATE', '1,1-DICHLOROETHANE', 'CHLOROETHENE (VINYL CHLORIDE)', 'TRICHLOROETHENE', 'ALPHA-CHLORDANE', '1,1,2,2-TETRACHLOROETHANE', '1,1-DICHLOROETHENE', 'DICHLORODIFLUOROMETHANE', 'CHLOROFORM', ""P,P'-DDT"", 'BARIUM', '1,2-DICHLOROETHANE', 'GAMMA-CHLORDANE', 'TETRACHLOROETHENE', 'BENZOIC ACID', 'BERYLLIUM', 'BETA-HEXACHLOROCYCLOHEXANE', 'BIS(2-ETHYLHEXYL)PHTHALATE', '1,4-DIOXANE', 'TRICHLOROFLUOROMETHANE']","['Groundwater', 'Soil', 'Solid Waste']","['Extraction (recovery/vertical well)', 'ESD/Amd - Cleanup/Performance Standard Change', 'ESD/Amd - ARAR(s) Change', 'Air Stripping (P&T, exsitu)', 'Drainage/Erosion Control (other, not otherwise specified)', 'Bioremediation (anaerobic, insitu)', 'Monitoring', 'Cap (engineered cap)', 'Bioremediation (bioaugmentation, insitu)', 'Operations & Maintenance (O&M)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Landfill Gas Collection/Treatment', 'ESD/Amd - Remedy Change - Other', 'Off-gas Treatment (other, not otherwise specified)', 'Discharge (vertical well reinjection to contaminated aquifer)', 'Institutional Controls', 'Monitoring (groundwater)', 'Chemical Oxidation (insitu)', 'ESD/Amd - COC(s) Change']"
FLD981021470,WINGATE ROAD MUNICIPAL INCINERATOR DUMP,FORT LAUDERDALE,BROWARD,FL,Final NPL,No ,Yes,Yes,Yes,Not a Groundwater Site,4.0,0401078,1300 N. W. 31ST AVENUE,33311.0,N,N,,26.1444,-80.1847,10/04/89,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0401078,"['Groundwater', 'Soil', 'Surface Water', 'Sediment']","['ZINC', 'ANTIMONY', 'LEAD', 'BENZO[A]PYRENE', 'IRON', 'TOXAPHENE', 'CADMIUM', 'MANGANESE', 'COPPER', 'ARSENIC', 'MERCURY', 'SILVER', 'BERYLLIUM', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'DIOXINS (CHLORINATED DIBENZODIOXINS)', 'ALUMINUM', 'BENZENE']","['Soil', 'Surface Water', 'Sediment']","['Cap (engineered cap)', 'Other (not otherwise specified)', 'Pumping', 'Treatment (other, not otherwise specified, exsitu)', 'Disposal (offsite)', 'Containment (other, not otherwise specified, onsite)', 'Excavation']"
FLD982130098,CONTINENTAL CLEANERS,MIAMI,MIAMI-DADE,FL,Final NPL,No ,No ,No ,Yes,Yes,4.0,0410384,798 NORTHWEST 62ND STREET,33150.0,N,N,,25.831842,-80.210178,03/15/12,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0410384,"['Groundwater', 'Soil', 'Soil Gas']","['TRICHLOROETHENE', '1,3 (OR 1,4)-DIMETHYLBENZENE (M (OR P)-XYLENE)', 'BROMODICHLOROMETHANE', 'CHLOROFORM', 'TETRACHLOROETHENE', 'ETHYLBENZENE', '1,2-DIMETHYLBENZENE (O-XYLENE)', 'CIS-1,2-DICHLOROETHENE', 'TRANS-1,2-DICHLOROETHENE', 'BENZENE', '1,1-DICHLOROETHANE', 'CHLOROETHENE (VINYL CHLORIDE)']","['Buildings/Structures', 'Soil', 'Soil Gas', 'Groundwater']","['Sampling', 'Engineering Control (other, not otherwise specified)', 'Demolition', 'Institutional Controls', 'Sub-Slab Ventilation (passive, for VI mitigation)', 'Bioremediation (anaerobic, insitu)', 'ESD/Amd - Implement contingency remedy', 'Monitoring (groundwater)', 'ESD/Amd - Remedy Component Removal', 'Disposal (offsite)', 'ESD/Amd - ICs - Implement or Change', 'Monitoring (indoor air)', 'ESD/Amd - Remedy Element Addition/Modification', 'Passive Soil Depressurization (for VI mitigation)', 'Excavation', 'Monitoring (soil gas)']"
FLD984184127,FLORIDA PETROLEUM REPROCESSORS,FORT LAUDERDALE,BROWARD,FL,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0406469,3211 S.W. 50TH AVENUE,33314.0,N,N,,26.081944,-80.215556,03/06/98,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0406469,"['Groundwater', 'Soil', 'Sediment']","['1,1,1-TRICHLOROETHANE', 'ETHYLBENZENE', 'CIS-1,2-DICHLOROETHENE', 'TOLUENE', 'BENZENE', '1,1-DICHLOROETHANE', 'CHLOROETHENE (VINYL CHLORIDE)', 'TRICHLOROETHENE', 'BROMODICHLOROMETHANE', 'N,N-DIPROPYLNITROUS AMIDE', 'TRANS-1,2-DICHLOROETHENE', '1,1,2,2-TETRACHLOROETHANE', '1,1-DICHLOROETHENE', 'CHLOROFORM', 'CHLOROETHANE', 'ARSENIC', 'XYLENE (MIXED ISOMERS)', 'BENZO[A]PYRENE', 'TETRACHLOROETHENE', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'IRON', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)']",['Groundwater'],"['Monitoring', 'Extraction (recovery/vertical well)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Air Stripping (P&T, exsitu)', 'Institutional Controls', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'ESD/Amd - Remedy Component Removal', 'Monitored Natural Attenuation']"
FLD984227249,RALEIGH STREET DUMP,TAMPA,HILLSBOROUGH,FL,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0405795,WESTERN END OF RALEIGH STREET,33619.0,N,N,,27.914417,-82.410861,04/09/09,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0405795,"['Groundwater', 'Soil', 'Sediment']","['BARIUM', 'ZINC', 'BROMODICHLOROMETHANE', 'ANTIMONY', 'CHLOROFORM', 'LEAD', 'IRON', 'CADMIUM', 'MANGANESE', 'BENZO[A]PYRENE EQUIVALENTS (BaPEq)', 'COPPER', 'DIBROMOCHLOROMETHANE', 'POLYCYCLIC AROMATIC HYDROCARBONS (PAHS)', 'ARSENIC', 'THALLIUM', 'VANADIUM']","['Groundwater', 'Soil', 'Sediment']","['Monitoring', 'Cover (soil)', 'Wetlands Restoration', 'Institutional Controls', 'Disposal (offsite)', 'Revegetation', 'Monitored Natural Attenuation', 'Excavation']"
FLD984229773,NORMANDY PARK APARTMENTS,TEMPLE TERRACE,HILLSBOROUGH,FL,Proposed NPL,No ,No ,No ,Yes,Yes,4.0,0405823,11110 NORTH 56TH STREET,33617.0,N,N,,28.049444,-82.394722,02/13/95,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0405823,,,,
FLD991279894,COLEMAN-EVANS WOOD PRESERVING CO.,WHITEHOUSE,DUVAL,FL,Deleted NPL,No ,Yes,Yes,Yes,Yes,4.0,0401202,101 CELERY ST,32220.0,N,N,,30.313889,-81.842781,05/27/14,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0401202,"['Groundwater', 'Soil']","['DIOXINS (CHLORINATED DIBENZODIOXINS)', 'PENTACHLOROPHENOL']","['Soil', 'Sludge', 'Liquid Waste', 'Buildings/Structures', 'Groundwater']","['Extraction (recovery/vertical well)', 'Demolition', 'Dewatering', 'Soil Washing (exsitu)', 'Disposal (offsite)', 'Revegetation', 'Incineration (onsite)', 'Excavation', 'Cover (soil)', 'Solidification/Stabilization (exsitu, onsite)', 'Discharge (surface water/NPDES discharge)', 'Monitoring', 'Precipitation (P&T, exsitu)', 'Cap (engineered cap)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Containment (other, not otherwise specified, onsite)', 'Thermal Treatment (insitu)', 'ESD - Nonfundamental Change (other)', 'Institutional Controls', 'Bioremediation (other, not otherwise specified, insitu)', 'Consolidate (onsite)', 'Monitored Natural Attenuation']"
