EPA ID,Site Name,City,County,State,National Priorities List Status,Superfund Alternative Approach,Construction Complete,Site-wide Ready for Anticipated Use,Human Exposure Under Control,Groundwater Migration Under Control,Region,Site ID,Address,Zip,FF Ind,NAI,Native American Entity (NAI Status),Latitude,Longitude,NPL Status Date,Site_ID_Fixed,site_link,Contaminants Media,Contaminants,Remedies Media,Remedy Component
LAD980750137,GULF COAST VACUUM SERVICES,ABBEVILLE,VERMILION,LA,Deleted NPL,No ,Yes,Yes,Yes,Yes,6.0,0600592,P-7-31 OFF LA335,70510.0,N,N,,29.9581,-92.1857,07/23/01,600592.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0600592,"['Sediment', 'Soil', 'Sludge', 'Liquid Waste', 'Groundwater']","['ENDOSULFAN I', 'TOLUENE', 'ACENAPHTHYLENE', 'ANTIMONY', 'CHLOROETHENE (VINYL CHLORIDE)', '9H-FLUORENE', '1,3-DICHLOROBENZENE', 'PYRENE', '1,1,2-TRICHLOROETHANE', 'FLUORANTHENE', 'ANTHRACENE', '1,3-DICHLOROPROPENE (EZ MIXTURE)', '4-NITROPHENOL', 'CHRYSENE', '1,1-DICHLOROETHANE', 'CHLOROBENZENE', '1,2-DIHYDROACENAPHTHYLENE', 'CADMIUM', 'HEPTACHLOR', 'POLYCYCLIC AROMATIC HYDROCARBONS (PAHS)', 'ENDOSULFAN II', 'MERCURY', 'BETA-HEXACHLOROCYCLOHEXANE', '1,2,4-TRICHLOROBENZENE', 'BENZENE', 'ETHYLBENZENE', 'BENZO[A]PYRENE', 'CHLOROFORM', 'NAPHTHALENE', 'HEXACHLOROETHANE', 'ALPHA-HEXACHLOROCYCLOHEXANE', 'GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE)', 'BARIUM', '2,4-DICHLOROPHENOL', '1,2-DICHLOROPROPANE', 'XYLENE (MIXED ISOMERS)', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'ARSENIC', 'DIETHYL PHTHALATE', 'PHENANTHRENE', 'SELENIUM', 'BENZO(K)FLUORANTHENE', 'HEXACHLOROBENZENE', 'HEXACHLORO-1,3-BUTADIENE', 'ENDRIN', '1,1,1-TRICHLOROETHANE', 'LEAD', 'COPPER', '2-PROPENENITRILE (ACRYLONITRILE)', 'TRICHLOROETHENE', 'CYANIDE', 'ZINC', '1,2-DICHLOROBENZENE', 'THALLIUM', 'SILVER', '2-NITROPHENOL', 'BENZO(B)FLUORANTHENE', 'DIMETHYL PHTHALATE', 'NITROBENZENE', 'BIS(2-CHLOROISOPROPYL) ETHER', 'POLYCHLORINATED BIPHENYLS (PCBs)', 'CHLOROMETHANE', 'TETRACHLOROETHENE', '1,1-DICHLOROETHENE', '2-METHYL-4,6-DINITROPHENOL (4,6-DINITRO-O-CRESOL)', 'PHENOL', 'BENZO[A]ANTHRACENE', '2,3,7,8-TETRACHLORODIBENZO-p-DIOXIN (TCDD) TOXICITY EQUIVALENTS (TEq)', 'TOXAPHENE', 'CARCINOGENIC POLYCYCLIC AROMATIC HYDROCARBONS (cPAH)', '2,4-DINITROPHENOL', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'CHLOROETHANE', 'TRANS-1,2-DICHLOROETHENE', 'BERYLLIUM', '1,2-DICHLOROETHANE', 'CARBON TETRACHLORIDE', '1,4-DICHLOROBENZENE', 'PENTACHLOROPHENOL', 'CHROMIUM', 'NICKEL', 'DIBUTYL PHTHALATE']","['Sediment', 'Soil', 'Sludge', 'Liquid Waste', 'Groundwater']","['Containment (other, not otherwise specified, onsite)', 'Institutional Controls', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Pumping', 'Consolidate (onsite)', 'Solidification/Stabilization (exsitu, onsite)', 'Discharge (other, not otherwise specified)', 'Incineration (onsite)', 'Excavation', 'Monitoring', 'Operations & Maintenance (O&M)', 'Cap (exsitu)', 'Monitored Natural Attenuation', 'Incineration', 'Cap (engineered cap)']"
LAD980869440,CAPITOL LAKES,BATON ROUGE,EAST BATON ROUGE,LA,Final NPL,No ,No ,No ,Insufficient Data,Not a Groundwater Site,6.0,0600622,NEAR INTERSTATE 110 AND CAPITOL LAKE DRIVE,70802.0,N,N,,30.460524,-91.184992,09/07/23,600622.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0600622,,,,
LAD980879449,DUTCHTOWN TREATMENT PLANT,ASCENSION PARISH,ASCENSION,LA,Deleted NPL,No ,Yes,Yes,Yes,Yes,6.0,0600633,I10 & HWY 74,70734.0,N,N,,30.256669,-90.98,11/16/99,600633.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0600633,['Groundwater'],"['STYRENE', 'BENZENE', 'ETHYLBENZENE']",['Groundwater'],"['Containment (other, not otherwise specified, onsite)', 'Institutional Controls', 'Water Supply (temporary replacement, other, not otherwise specified)', 'Other (not otherwise specified)', 'Monitoring']"
LAD981056997,AGRICULTURE STREET LANDFILL,NEW ORLEANS,ORLEANS,LA,Final NPL,No ,Yes,Yes,Yes,Yes,6.0,0600646,ABUNDANCE STREET,70126.0,N,N,,29.98866,-90.040165,12/16/94,600646.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0600646,,,"['Debris', 'Groundwater', 'Soil']","['No Action', 'No Further Action']"
LAD981058019,"D.L. MUD, INC.",ABBEVILLE,VERMILION,LA,Deleted NPL,No ,Yes,Yes,Yes,Yes,6.0,0600647,408 SOUTHEAST ST./LA HWY 335,70510.0,N,N,,29.9555,-92.1867,03/07/00,600647.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0600647,"['Groundwater', 'Soil']","['PHENOL', 'NICKEL', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'ARSENIC', 'BARIUM', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'NAPHTHALENE', 'SELENIUM', 'ZINC', 'CHROMIUM', 'LEAD']","['Groundwater', 'Soil']","['Institutional Controls', 'Excavation', 'Disposal (offsite)', 'Monitoring']"
LAD981155872,DEVIL'S SWAMP LAKE,SCOTLANDVILLE,EAST BATON ROUGE,LA,Proposed NPL,No ,No ,No ,Insufficient Data,Not a Groundwater Site,6.0,0600652,"SEC 44 AND 45, T5S R1W",70813.0,N,N,,30.561944,-91.220556,03/08/04,600652.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0600652,,,,
LAD981522998,MADISONVILLE CREOSOTE WORKS,MADISONVILLE,ST. TAMMANY,LA,Final NPL,No ,Yes,Yes,Yes,Yes,6.0,0600653,"STATE HGWY 22, 2.5 MILES W OF CITY",70447.0,N,N,,30.427222,-90.198611,12/23/96,600653.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0600653,['Soil'],"['BENZO[A]PYRENE', 'BENZO(B)FLUORANTHENE', 'DIBENZO(A,H)ANTHRACENE']","['Free-phase NAPL', 'Sediment', 'Groundwater', 'Soil']","['Institutional Controls', 'Revegetation', 'Thermal Desorption (exsitu, onsite)', 'Consolidate (onsite)', 'Extraction (recovery trench/subsurface collection drain)', 'Disposal (offsite)', 'Excavation', 'Monitoring (groundwater)', 'Oil Water Separation (P&T, exsitu)']"
LAD985169317,GULF STATE UTILITIES-NORTH RYAN STREET,LAKE CHARLES,[Blank County],LA,Proposed NPL,No ,No ,No ,Yes,Yes,6.0,0603977,303 NORTH RYAN STREET,70601.0,N,N,,30.240833,-93.219167,02/13/95,603977.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0603977,,,,
LAD985185107,RUSTON FOUNDRY,ALEXANDRIA,RAPIDES,LA,Deleted NPL,No ,Yes,Yes,Yes,Not a Groundwater Site,6.0,0604348,1010 BOGAN STREET,71302.0,N,N,,31.29722,-92.439583,07/13/10,604348.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0604348,['Soil'],"['ANTIMONY', 'LEAD']","['Other', 'Solid Waste', 'Debris', 'Soil']","['Institutional Controls', 'Containment (other, not otherwise specified, onsite)', 'ESD - Nonfundamental Change (other)', 'Consolidate (onsite)', 'Solidification/Stabilization (exsitu, onsite)', 'Disposal (offsite)', 'Excavation', 'Cap (engineered cap)']"
LAN000604293,AMERICAN CREOSOTE DERIDDER,DERIDDER,BEAUREGARD,LA,Final NPL,No ,No ,No ,No,Yes,6.0,0604293,Washington St/Post Plant Rd,70634.0,N,N,,30.831693,-93.276863,01/18/18,604293.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0604293,,,,
LAN000605517,EVR-WOOD TREATING/EVANGELINE REFINING COMPANY,EVANGELINE,ACADIA,LA,Final NPL,No ,No ,No ,No,Yes,6.0,0605517,"HWY 97N,1 MILE EAST OF INTERSTATE HWY 10 Unincorporated portion of Acadia Parish",70537.0,N,N,,30.248056,-92.6175,09/18/12,605517.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0605517,"['Sediment', 'Soil']","['XYLENE (MIXED ISOMERS)', 'ARSENIC', 'BENZO[A]ANTHRACENE', 'POLYCYCLIC AROMATIC HYDROCARBONS (PAHS)', 'INDENO(1,2,3-CD)PYRENE', 'VANADIUM', 'MERCURY', 'DIOXINS (CHLORINATED DIBENZODIOXINS)', 'BENZO(K)FLUORANTHENE', 'BENZENE', 'ETHYLBENZENE', 'CHROMIUM(VI)', 'BIS(2-ETHYLHEXYL)PHTHALATE', '2,6-DINITROTOLUENE', 'POLYCYCLIC AROMATIC HYDROCARBONS, HIGH MOLECULAR WEIGHT (HPAHS)', 'LEAD', 'COPPER', '2-METHYLNAPHTHALENE', ""1,1'-BIPHENYL"", 'BENZO[A]PYRENE', 'PYRENE', 'NAPHTHALENE', 'FLUORANTHENE', 'DIBENZOFURAN', 'PENTACHLOROPHENOL', 'DIBENZO(A,H)ANTHRACENE', 'BENZO(B)FLUORANTHENE', 'CHRYSENE', '2,3,5,6-TETRACHLOROPHENOL', 'POLYCYCLIC AROMATIC HYDROCARBONS, LOW MOLECULAR WEIGHT (LPAHS)']","['Buildings/Structures', 'Sediment', 'Soil']","['Institutional Controls', 'Cap (insitu)', 'Cover (soil)', 'Disposal (offsite)', 'Excavation', 'Monitoring (groundwater)', 'Engineering Control (other, not otherwise specified)', 'Wetlands Replacement']"
LAN000607134,COLONIAL CREOSOTE,BOGALUSA,WASHINGTON,LA,Final NPL,No ,No ,No ,Insufficient Data,Insufficient Data,6.0,0607134,HICKORY AVE,70429.0,N,N,,30.768056,-89.863889,09/30/15,607134.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0607134,,,,
MA0213820939,MATERIALS TECHNOLOGY LABORATORY (USARMY),WATERTOWN,MIDDLESEX,MA,Deleted NPL,No ,Yes,Yes,Yes,Not a Groundwater Site,1.0,0100953,OFF OF US HWY 20/N BEACON ST,2172.0,Y,N,,42.360416,-71.166111,11/21/06,100953.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0100953,['Soil'],"['DIELDRIN', 'DIBENZO(A,H)ANTHRACENE', 'BENZO[A]PYRENE', 'BENZO(B)FLUORANTHENE', 'CHLORDANE', ""P,P'-DDD"", 'AROCLOR 1260', 'BENZO[A]ANTHRACENE', ""P,P'-DDE"", 'CHRYSENE', 'INDENO(1,2,3-CD)PYRENE', ""P,P'-DDT"", 'HEPTACHLOR EPOXIDE', 'BENZO(K)FLUORANTHENE']","['Sediment', 'Surface Water', 'Soil']","['Institutional Controls', 'Other (not otherwise specified)', 'Disposal (offsite)', 'ESD/Amd - Significant Volume Change', 'ESD/Amd - Cleanup/Performance Standard Change', 'Excavation', 'Recycling (offsite)', 'No Action']"
MA1210020631,"NATICK LABORATORY ARMY RESEARCH, DEVELOPMENT, AND ENGINEERING CENTER",NATICK,MIDDLESEX,MA,Final NPL,No ,Yes,Yes,Yes,Yes,1.0,0101831,100 KANSAS STREET,1760.0,Y,N,,42.288889,-71.363611,05/31/94,101831.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0101831,"['Sediment', 'Soil', 'Groundwater', 'Fish Tissue']","['ARSENIC', 'BENZO[A]ANTHRACENE', 'VANADIUM', 'MANGANESE', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'IRON', 'LEAD', 'BERYLLIUM', 'TRICHLOROETHENE', 'BENZO[A]PYRENE', 'CHROMIUM', 'THALLIUM', 'ALUMINUM', 'DIELDRIN', 'NICKEL', '1,4-DIOXANE', 'BENZO(B)FLUORANTHENE', 'TETRACHLOROETHENE', 'POLYCHLORINATED BIPHENYLS (PCBs)', ""P,P'-DDT""]","['Sediment', 'Groundwater', 'Soil']","['Institutional Controls', 'Filtration (P&T, exsitu)', 'Dredging', 'ESD - Nonfundamental Change (other)', 'Extraction (recovery/vertical well)', 'No Action', 'Dewatering', 'Equalization (P&T, exsitu)', 'Air Stripping (P&T, exsitu)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Discharge (surface water/NPDES discharge)', 'Disposal (offsite)', 'Monitoring', 'Operations & Maintenance (O&M)', 'Water Supply (permanent wellhead treatment)', 'Monitored Natural Attenuation', 'No Further Action']"
MA2170022022,SOUTH WEYMOUTH NAVAL AIR STATION,WEYMOUTH,NORFOLK,MA,Final NPL,No ,No ,No ,Yes,Insufficient Data,1.0,0101826,1134 MAIN STREET,2190.0,Y,N,,42.155277,-70.93347,05/31/94,101826.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0101826,"['Sediment', 'Soil', 'Solid Waste', 'Groundwater', 'Surface Water']","['AROCLOR 1016', 'BENZO(GHI)PERYLENE', 'ARSENIC', 'VANADIUM, METAL AND/OR ALLOY', '1,2-DIHYDROACENAPHTHYLENE', 'CADMIUM', 'PHENANTHRENE', 'HEPTACHLOR', 'BENZO[A]ANTHRACENE', '2,3,7,8-TETRACHLORODIBENZO-p-DIOXIN (TCDD) TOXICITY EQUIVALENTS (TEq)', '4-METHYLPHENOL (P-CRESOL)', ""P,P'-DDE"", 'POLYCYCLIC AROMATIC HYDROCARBONS (PAHS)', 'INDENO(1,2,3-CD)PYRENE', 'VANADIUM', 'ALPHA-CHLORDANE', 'CIS-1,2-DICHLOROETHENE', 'BENZO[A]PYRENE EQUIVALENTS (BaPEq)', 'ENDOSULFAN II', 'MERCURY', 'BENZO(K)FLUORANTHENE', 'HEXACHLOROBENZENE', 'TOLUENE', 'MANGANESE', 'BENZENE', 'CHLOROETHENE (VINYL CHLORIDE)', 'AROCLOR 1260', '4-(4-AMINO-3-CHLOROPHENYL)-2-CHLOROANILINE', '9H-FLUORENE', 'IRON', 'GAMMA-CHLORDANE', '1,1,1-TRICHLOROETHANE', 'LEAD', 'COPPER', 'PERFLUOROOCTANE SULFONIC ACID', '2-METHYLNAPHTHALENE', 'AROCLOR 1248', 'TRICHLOROETHENE', 'PERFLUOROOCTANOIC ACID (PFOA)', 'BENZO[A]PYRENE', 'PYRENE', 'CHLOROFORM', 'N,N-DIPROPYLNITROUS AMIDE', 'NAPHTHALENE', 'FLUORANTHENE', 'DIBENZOFURAN', 'PENTACHLOROPHENOL', 'ZINC', 'CHROMIUM', '9H-CARBAZOLE', 'THALLIUM', 'HEPTACHLOR EPOXIDE', 'ALUMINUM', 'GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE)', 'ANTHRACENE', 'DIELDRIN', 'NICKEL', 'DIBENZO(A,H)ANTHRACENE', 'METHYL MERCURY', 'BENZO(B)FLUORANTHENE', ""P,P'-DDD"", '1,4-DIOXANE', 'BARIUM', 'ALDRIN', 'CHRYSENE', 'POLYCHLORINATED BIPHENYLS (PCBs)', 'TETRACHLOROETHENE', '1,1-DICHLOROETHANE', ""P,P'-DDT"", 'COBALT']","['Debris', 'Sediment', 'Soil', 'Soil Gas', 'Solid Waste', 'Groundwater', 'Surface Water']","['Institutional Controls', 'ESD/Amd - Remedy Component Removal', 'Cover (soil)', 'ESD/Amd - Treatment Area Change', 'Monitoring', 'Monitoring (groundwater)', 'ESD/Amd - Remedy Element Addition/Modification', 'Monitored Natural Attenuation', 'Chemical Oxidation (insitu)', 'Recycling (onsite)', 'Disposal (offsite)', 'Excavation', 'ESD/Amd - ICs - Implement or Change', 'Wetlands Restoration', 'ESD/Amd - ARAR(s) Change', 'Containment (other, not otherwise specified, onsite)', 'ESD/Amd - COC(s) Change', 'Bioreactive Wall (insitu)', 'ESD/Amd - Cleanup/Performance Standard Change', 'Engineering Control (other, not otherwise specified)', 'No Action', 'Cap (engineered cap)', 'ESD - Nonfundamental Change (other)', 'Monitoring (sediment)', 'ESD/Amd - RAO(s) Change', 'ESD/Amd - Significant Volume Change', 'ESD/Amd - Significant Cost Change', 'Bioremediation (anaerobic, insitu)', 'Operations & Maintenance (O&M)', 'Monitoring (surface water)', 'Sampling', 'ESD/Amd - ICs/Five-Year Reviews Removal', 'No Further Action']"
MA2570024487,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,FALMOUTH,BARNSTABLE,MA,Final NPL,No ,Yes,Yes,Yes,Yes,1.0,0100960,OTIS AFB HERBERT RD,2542.0,Y,Y,Mashpee Wampanoag Tribe (Current); Wampanoag Tribe of Gay Head (Aquinnah) (Current),41.651666,-70.521388,11/21/89,100960.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0100960,"['Sediment', 'Soil', 'Solid Waste', 'Groundwater', 'Surface Water']","['1,2,4-TRIMETHYLBENZENE', 'CIS-1,2-DICHLOROETHENE', '4-METHYLPHENOL (P-CRESOL)', 'VANADIUM', 'CUMENE', 'TOLUENE', 'ENDOSULFAN I', 'ACENAPHTHYLENE', 'CHLOROETHENE (VINYL CHLORIDE)', 'ANTIMONY', '1,2-DIBROMOETHANE', 'DICHLORODIFLUOROMETHANE', 'PYRENE', 'FLUORANTHENE', '9H-CARBAZOLE', 'HEPTACHLOR EPOXIDE', 'ALUMINUM', 'ANTHRACENE', 'DIELDRIN', 'DIBENZO(A,H)ANTHRACENE', 'ENDRIN ALDEHYDE', '4-NITROPHENOL', 'CHRYSENE', '1,1-DICHLOROETHANE', 'CHLOROBENZENE', 'CARBON DISULFIDE', 'COBALT', 'MAGNESIUM', 'CADMIUM', 'BUTAN-2-YLBENZENE', 'ENDOSULFAN II', 'STYRENE', 'MERCURY', 'BETA-HEXACHLOROCYCLOHEXANE', 'BENZENE', 'ETHYLBENZENE', 'AROCLOR 1260', 'GAMMA-CHLORDANE', 'AROCLOR 1254', 'BENZO[A]PYRENE', 'CHLOROFORM', 'ALPHA-HEXACHLOROCYCLOHEXANE', '2-HEXANONE', 'GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE)', 'BARIUM', 'POTASSIUM', '4-CHLOROANILINE', '1,1,2,2-TETRACHLOROETHANE', 'SODIUM', '2-METHYLPHENOL (O-CRESOL)', ""P,P'-DDT"", 'DI-N-OCTYL PHTHALATE', 'XYLENE (MIXED ISOMERS)', 'BUTYL BENZYL PHTHALATE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'ARSENIC', 'DIETHYL PHTHALATE', 'PHENANTHRENE', ""P,P'-DDE"", 'SELENIUM', 'C9-C12 Aliphatic Hydrocarbons', 'BENZO(K)FLUORANTHENE', 'ENDRIN', '1,1,1-TRICHLOROETHANE', 'LEAD', 'COPPER', '2-METHYLNAPHTHALENE', 'BENZOIC ACID', 'TRICHLOROETHENE', 'CYANIDE', 'ZINC', 'THALLIUM', 'C11-C22 Aromatic Hydrocarbons', 'BENZO(B)FLUORANTHENE', '1,4-DIOXANE', ""P,P'-DDD"", 'DIMETHYL PHTHALATE', 'UNEXPLODED ORDNANCE (UXO)', 'TETRACHLOROETHENE', 'POLYCHLORINATED BIPHENYLS (PCBs)', '1,1-DICHLOROETHENE', 'PROPYLBENZENE', 'BENZO(GHI)PERYLENE', 'C19-C36 ALIPHATIC HYDROCARBONS', '1,3,5-TRIMETHYLBENZENE', 'BENZO[A]ANTHRACENE', 'INDENO(1,2,3-CD)PYRENE', 'ALPHA-CHLORDANE', 'HEXAHYDRO-1,3,5-TRINITRO-1,3,5-TRIAZINE (RDX)', 'MANGANESE', '1,1,1,2-TETRACHLOROETHANE', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'C13-C18 Aliphatic Hydrocarbons', 'IRON', 'CHLOROETHANE', 'TOTAL PETROLEUM HYDROCARBONS (TPH)', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)', 'TRANS-1,2-DICHLOROETHENE', 'BERYLLIUM', '1,2-DICHLOROETHANE', 'CARBON TETRACHLORIDE', 'ENDOSULFAN SULFATE', '1,4-DICHLOROBENZENE', 'C9-C10 Aromatic Hydrocarbons', 'CHROMIUM', 'C5-C8 Aliphatic Hydrocarbons', 'METHYL MERCURY', 'NICKEL', 'METHOXYCHLOR', 'ENDRIN KETONE', 'ALDRIN', '4-METHYL-2-PENTANONE (METHYL ISOBUTYL KETONE)', 'DIBUTYL PHTHALATE']","['Sediment', 'Soil', 'Soil Gas', 'Landfill Gas', 'Liquid Waste', 'Solid Waste', 'Groundwater', 'Surface Water']","['Institutional Controls', 'Filtration (P&T, exsitu)', 'Sampling', 'Physical Separation (exsitu, onsite)', 'ESD/Amd - Remedy Component Removal', 'ESD/Amd - Treatment Area Change', 'Monitoring', 'ESD/Amd - Remedy Element Addition/Modification', 'Monitoring (fish tissue)', 'Monitored Natural Attenuation', 'Hydraulic Control (containment)', 'Off-gas Treatment (other, not otherwise specified)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Open Burn/Open Detonation', 'Extraction (recovery/vertical well)', 'Bioremediation (other, not otherwise specified, insitu)', 'Recycling (onsite)', 'Disposal (offsite)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Drainage/Erosion Control (dike/berm/levee)', 'Excavation', 'Monitoring (solid waste)', 'Water Supply (permanent wellhead treatment)', 'Containment (other, not otherwise specified, onsite)', 'Soil Vapor Extraction (insitu)', 'ESD/Amd - COC(s) Change', 'Ultraviolet (UV) Oxidation (P&T, exsitu)', 'ESD/Amd - Cleanup/Performance Standard Change', 'Discharge (infiltration basin/trench)', 'Engineering Control (other, not otherwise specified)', 'Discharge (vertical well reinjection to contaminated aquifer)', 'Treatment (other, not otherwise specified, onsite)', 'No Action', 'Cap (engineered cap)', 'ESD - Nonfundamental Change (other)', 'ESD/Amd - RAO(s) Change', 'Monitoring (ambient air)', 'Discharge (surface water/NPDES discharge)', 'Vertical Engineered Barrier (other)', 'Operations & Maintenance (O&M)', 'ESD/Amd - Significant Cleanup Time Change', 'No Further Action']"
MA6170023570,NAVAL WEAPONS INDUSTRIAL RESERVE PLANT,BEDFORD,MIDDLESEX,MA,Final NPL,No ,Yes,Yes,Yes,Yes,1.0,0102032,165 HARTWELL ROAD,1730.0,Y,N,,42.478889,-71.290277,05/31/94,102032.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0102032,"['Groundwater', 'Soil']","['2-METHYLNAPHTHALENE', '1,2-DICHLOROETHANE', 'XYLENE (MIXED ISOMERS)', 'CHLOROETHENE (VINYL CHLORIDE)', 'TRICHLOROETHENE', 'BENZENE', 'ETHYLBENZENE', 'TOLUENE', 'NAPHTHALENE', '1,1,2-TRICHLOROETHANE', 'CIS-1,2-DICHLOROETHENE', '1,1-DICHLOROETHANE', 'TETRACHLOROETHENE', '1,1-DICHLOROETHENE', 'BERYLLIUM']","['Groundwater', 'Soil Gas', 'Soil']","['Institutional Controls', 'Extraction (recovery/vertical well)', 'No Action', 'Residuals Treatment/Disposal (onsite)', 'ESD/Amd - Significant Volume Change', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Disposal (offsite)', 'Bioremediation (anaerobic, insitu)', 'Monitoring', 'Excavation', 'Monitored Natural Attenuation', 'No Further Action', 'Biopile (exsitu)']"
MA7210025154,FORT DEVENS,FORT DEVENS,MIDDLESEX,MA,Final NPL,No ,No ,No ,Yes,Insufficient Data,1.0,0100966,BUENA VISTA ST,1433.0,Y,N,,42.536111,-71.596111,11/21/89,100966.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0100966,"['Sediment', 'Soil', 'Solid Waste', 'Groundwater', 'Surface Water']","['MAGNESIUM', 'XYLENE (MIXED ISOMERS)', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'ARSENIC', '1,2-DIHYDROACENAPHTHYLENE', 'CADMIUM', 'PHENANTHRENE', 'CIS-1,2-DICHLOROETHENE', 'BENZO[A]ANTHRACENE', ""P,P'-DDE"", 'POLYCYCLIC AROMATIC HYDROCARBONS (PAHS)', 'INDENO(1,2,3-CD)PYRENE', 'VANADIUM', 'MINERAL OILS', 'DICHLOROBENZENE (MIXED ISOMERS)', 'TOLUENE', 'BENZO(K)FLUORANTHENE', 'MERCURY', 'HEXAHYDRO-1,3,5-TRINITRO-1,3,5-TRIAZINE (RDX)', 'ACENAPHTHYLENE', 'MANGANESE', 'ANTIMONY', 'BENZENE', 'ETHYLBENZENE', 'CHLOROETHENE (VINYL CHLORIDE)', 'AROCLOR 1260', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'CALCIUM', '9H-FLUORENE', 'IRON', 'TOTAL PETROLEUM HYDROCARBONS (TPH)', 'LEAD', 'COPPER', 'BERYLLIUM', '2-METHYLNAPHTHALENE', '1,2-DICHLOROETHANE', 'CARBON TETRACHLORIDE', 'TRICHLOROETHENE', 'BENZO[A]PYRENE', '1,4-DICHLOROBENZENE', 'PYRENE', 'CHLOROFORM', 'NAPHTHALENE', 'FLUORANTHENE', 'DIBENZOFURAN', 'ZINC', 'CHROMIUM', '9H-CARBAZOLE', 'ALUMINUM', 'ANTHRACENE', 'NICKEL', 'DIBENZO(A,H)ANTHRACENE', 'BENZO(B)FLUORANTHENE', 'BARIUM', 'POTASSIUM', 'CHRYSENE', 'POLYCHLORINATED BIPHENYLS (PCBs)', 'TETRACHLOROETHENE', 'SODIUM', '1,1-DICHLOROETHENE', 'NITRATE', 'BENZO(GHI)PERYLENE', 'CARBON DISULFIDE', 'CHLOROBENZENE', 'UNEXPLODED ORDNANCE (UXO)', '1,2-DICHLOROPROPANE']","['Sediment', 'Soil', 'Solid Waste', 'Other', 'Groundwater', 'Surface Water']","['Institutional Controls', 'Filtration (P&T, exsitu)', 'ESD/Amd - Treatment Area Change', 'Consolidate (onsite)', 'Monitoring', 'Monitoring (groundwater)', 'Treatment (other, not otherwise specified, insitu)', 'Wetlands Replacement', 'Monitored Natural Attenuation', 'Off-gas Treatment (other, not otherwise specified)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Extraction (recovery/vertical well)', 'Bioremediation (other, not otherwise specified, insitu)', 'Solidification/Stabilization (exsitu, onsite)', 'Disposal (offsite)', 'Excavation', 'ESD/Amd - ICs - Implement or Change', 'In-well Air Stripping', 'Containment (other, not otherwise specified, onsite)', 'Soil Vapor Extraction (insitu)', 'Revegetation', 'Discharge (POTW)', 'No Action', 'Treatment (other, not otherwise specified, offsite)', 'Chemical Oxidation/Reduction (P&T, exsitu)', 'ESD - Nonfundamental Change (other)', 'Discharge (surface water/NPDES discharge)', 'Monitoring (surface water)', 'Drainage/Erosion Control (other, not otherwise specified)', 'No Further Action']"
